pos,Magnetic_Field,Electric_Field
0,-0.00000,-0.00012
1,0.00000,0.00012
2,-0.00000,-0.00012
3,0.00000,0.00012
4,-0.00000,-0.00012
5,0.00000,0.00012
6,-0.00000,-0.00012
7,0.00000,0.00012
8,-0.00000,-0.00012
9,0.00000,0.00012
10,-0.00000,-0.00012
11,0.00000,0.00012
12,-0.00000,-0.00012
13,0.00000,0.00012
14,-0.00000,-0.00012
15,0.00000,0.00012
16,-0.00000,-0.00012
17,0.00000,0.00012
18,-0.00000,-0.00012
19,0.00000,0.00012
20,-0.00000,-0.00012
21,0.00000,0.00012
22,-0.00000,-0.00012
23,0.00000,0.00012
24,-0.00000,-0.00012
25,0.00000,0.00012
26,-0.00000,-0.00012
27,0.00000,0.00012
28,-0.00000,-0.00012
29,0.00000,0.00012
30,-0.00000,-0.00012
31,0.00000,0.00012
32,-0.00000,-0.00012
33,0.00000,0.00012
34,-0.00000,-0.00012
35,0.00000,0.00012
36,-0.00000,-0.00012
37,0.00000,0.00012
38,-0.00000,-0.00012
39,0.00000,0.00012
40,-0.00000,-0.00012
41,0.00000,0.00012
42,-0.00000,-0.00012
43,0.00000,0.00012
44,-0.00000,-0.00012
45,0.00000,0.00012
46,-0.00000,-0.00012
47,0.00000,0.00012
48,-0.00000,-0.00012
49,0.00000,0.00012
50,-0.00000,-0.00012
51,0.00000,0.00012
52,-0.00000,-0.00012
53,0.00000,0.00012
54,-0.00000,-0.00012
55,0.00000,0.00012
56,-0.00000,-0.00012
57,0.00000,0.00012
58,-0.00000,-0.00012
59,0.00000,0.00012
60,-0.00000,-0.00012
61,0.00000,0.00012
62,-0.00000,-0.00012
63,0.00000,0.00012
64,-0.00000,-0.00012
65,0.00000,0.00012
66,-0.00000,-0.00012
67,0.00000,0.00012
68,-0.00000,-0.00012
69,0.00000,0.00012
70,-0.00000,-0.00012
71,0.00000,0.00012
72,-0.00000,-0.00012
73,0.00000,0.00012
74,-0.00000,-0.00012
75,0.00000,0.00012
76,-0.00000,-0.00012
77,0.00000,0.00012
78,-0.00000,-0.00012
79,0.00000,0.00013
80,-0.00000,-0.00011
81,0.00000,0.00014
82,-0.00000,-0.00009
83,-0.00000,0.00019
84,-0.00000,0.00000
85,-0.00000,0.00035
86,-0.00000,0.00027
87,-0.00000,0.00081
88,-0.00001,0.00104
89,-0.00001,0.00205
90,-0.00001,0.00303
91,-0.00002,0.00517
92,-0.00003,0.00778
93,-0.00005,0.01228
94,-0.00007,0.01819
95,-0.00010,0.02718
96,-0.00015,0.03904
97,-0.00020,0.05570
98,-0.00028,0.07718
99,-0.00037,0.10552
100,-0.00049,0.14074
101,-0.00063,0.18464
102,-0.00079,0.23680
103,-0.00098,0.29832
104,-0.00118,0.36776
105,-0.00140,0.44498
106,-0.00163,0.52717
107,-0.00185,0.61275
108,-0.00207,0.69755
109,-0.00226,0.77892
110,-0.00243,0.85202
111,-0.00255,0.91405
112,-0.00263,0.96067
113,-0.00265,0.99017
114,-0.00263,0.99988
115,-0.00255,0.99017
116,-0.00243,0.96067
117,-0.00226,0.91405
118,-0.00207,0.85202
119,-0.00185,0.77892
120,-0.00163,0.69755
121,-0.00140,0.61275
122,-0.00118,0.52717
123,-0.00098,0.44498
124,-0.00079,0.36776
125,-0.00063,0.29832
126,-0.00049,0.23680
127,-0.00037,0.18464
128,-0.00028,0.14074
129,-0.00020,0.10552
130,-0.00015,0.07718
131,-0.00010,0.05570
132,-0.00007,0.03904
133,-0.00005,0.02718
134,-0.00003,0.01819
135,-0.00002,0.01228
136,-0.00001,0.00778
137,-0.00001,0.00517
138,-0.00001,0.00303
139,-0.00000,0.00205
140,-0.00000,0.00104
141,-0.00000,0.00081
142,-0.00000,0.00027
143,0.00000,0.00035
144,0.00000,0.00000
145,0.00000,0.00000
146,0.00000,0.00000
147,0.00000,0.00000
148,0.00000,0.00000
149,0.00000,0.00000
150,0.00000,0.00000
151,0.00000,0.00000
152,0.00000,0.00000
153,0.00000,0.00000
154,0.00000,0.00000
155,0.00000,0.00000
156,0.00000,0.00000
157,0.00000,0.00000
158,0.00000,0.00000
159,0.00000,0.00000
160,0.00000,0.00000
161,0.00000,0.00000
162,0.00000,0.00000
163,0.00000,0.00000
164,0.00000,0.00000
165,0.00000,0.00000
166,0.00000,0.00000
167,0.00000,0.00000
168,0.00000,0.00000
169,0.00000,0.00000
170,0.00000,0.00000
171,0.00000,0.00000
172,0.00000,0.00000
173,0.00000,0.00000
174,0.00000,0.00000
175,0.00000,0.00000
176,0.00000,0.00000
177,0.00000,0.00000
178,0.00000,0.00000
179,0.00000,0.00000
180,0.00000,0.00000
181,0.00000,0.00000
182,0.00000,0.00000
183,0.00000,0.00000
184,0.00000,0.00000
185,0.00000,0.00000
186,0.00000,0.00000
187,0.00000,0.00000
188,0.00000,0.00000
189,0.00000,0.00000
190,0.00000,0.00000
191,0.00000,0.00000
192,0.00000,0.00000
193,0.00000,0.00000
194,0.00000,0.00000
195,0.00000,0.00000
196,0.00000,0.00000
197,0.00000,0.00000
198,0.00000,0.00000
