0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-86.64219,1799.22149,-19557.54259,147235.77504,-858852.64163,4122629.96907,-16903387.59502,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-86.64219,1799.22149,-19557.54259,147235.77504,-858852.64163,4122629.96907,-16903387.59502,60710076.97297,-194482101.61056,563242424.52790,-1490164765.10532,3631415387.81296,-8205511577.71802,17285611982.40324,-34101123430.91360,63239988877.81236,-110593427317.08792,182870566878.58405,-286563078508.29028,426376276941.16693,-603346954943.82971,813081907140.49072,-1044686669043.13745,1280924872066.10522,-1499912519407.51709,1678244211326.58252,-1794987615384.12354,1835632507192.07251,-1794987615384.12354,1678244211326.58252,-1499912519407.51709,1280924872066.10522,-1044686669043.13745,813081907140.49072,-603346954943.82971,426376276941.16693,-286563078508.29028,182870566878.58405,-110593427317.08792,63239988877.81236,-34101123430.91360,17285611982.40324,-8205511577.71802,3631415387.81296,-1490164765.10532,563242424.52790,-194482101.61056,60710076.97297,-16903387.59502,4122629.96907,-858852.64163,147235.77504,-19557.54259,1799.22149,-86.64219,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-107.21424,2308.88311,-26077.13362,204159.15483,-1238852.83958,6186107.11414,-26380209.46849,98515993.19113,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-107.21424,2308.88311,-26077.13362,204159.15483,-1238852.83958,6186107.11414,-26380209.46849,98515993.19113,-328043494.72311,987226491.69152,-2713304267.03666,6867075521.96721,-16111736230.09465,35236642590.94720,-72162102641.89288,138914526217.28607,-252181717862.98343,432911499464.85522,-704401117809.06641,1088536355136.21606,-1600318243971.59692,2241492863295.05371,-2994778272078.70117,3820577694537.60645,-4657912971426.54199,5430491648843.79492,-6057470034882.72266,6466982035263.41309,-6609394572039.41211,6466982035263.41309,-6057470034882.72266,5430491648843.79492,-4657912971426.54199,3820577694537.60645,-2994778272078.70117,2241492863295.05371,-1600318243971.59692,1088536355136.21606,-704401117809.06641,432911499464.85522,-252181717862.98343,138914526217.28607,-72162102641.89288,35236642590.94720,-16111736230.09465,6867075521.96721,-2713304267.03666,987226491.69152,-328043494.72311,98515993.19113,-26380209.46849,6186107.11414,-1238852.83958,204159.15483,-26077.13362,2308.88311,-107.21424,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-125.48179,2798.78898,-32732.87525,265300.19857,-1666168.17881,8608751.65114,-37977774.58892,146691718.10754,-505141069.38303,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-125.48179,2798.78898,-32732.87525,265300.19857,-1666168.17881,8608751.65114,-37977774.58892,146691718.10754,-505141069.38303,1571926299.05550,-4467016788.96166,11689147013.41710,-28356510606.77740,64125678898.84586,-135806932080.94812,270399266662.88519,-507818640465.19580,902083444951.84912,-1519357060254.43311,2431308996578.85156,-3702994408698.53906,5375935765935.23730,-7449071912617.27637,9862121916023.20703,-12486887622046.59375,15131375777305.17969,-17559098335932.27344,19521954003642.28125,-20800837316516.12891,21245038163994.75781,-20800837316516.12891,19521954003642.28125,-17559098335932.27344,15131375777305.17969,-12486887622046.59375,9862121916023.20703,-7449071912617.27637,5375935765935.23730,-3702994408698.53906,2431308996578.85156,-1519357060254.43311,902083444951.84912,-507818640465.19580,270399266662.88519,-135806932080.94812,64125678898.84586,-28356510606.77740,11689147013.41710,-4467016788.96166,1571926299.05550,-505141069.38303,146691718.10754,-37977774.58892,8608751.65114,-1666168.17881,265300.19857,-32732.87525,2798.78898,-125.48179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-139.00880,3207.41398,-38809.88298,325419.13345,-2113985.57398,11295616.02399,-51521439.32991,205711232.02491,-732105425.86635,2354126624.27403,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-139.00880,3207.41398,-38809.88298,325419.13345,-2113985.57398,11295616.02399,-51521439.32991,205711232.02491,-732105425.86635,2354126624.27403,-6911882391.17801,18685518924.54572,-46827442232.70621,109397335746.80379,-239357143975.23843,492406231793.15869,-955621737826.62207,1754574096524.77539,-3055230077844.84033,5056135977226.75391,-7966848150134.44531,11970957056732.97461,-17176396076899.74609,23561227570021.73828,-30928052121604.23438,38882420980802.76562,-46848332028068.80469,54126533562256.85938,-59990317418622.00781,63801892387808.00781,-65124244641077.18750,63801892387808.00781,-59990317418622.00781,54126533562256.85938,-46848332028068.80469,38882420980802.76562,-30928052121604.23438,23561227570021.73828,-17176396076899.74609,11970957056732.97461,-7966848150134.44531,5056135977226.75391,-3055230077844.84033,1754574096524.77539,-955621737826.62207,492406231793.15869,-239357143975.23843,109397335746.80379,-46827442232.70621,18685518924.54572,-6911882391.17801,2354126624.27403,-732105425.86635,205711232.02491,-51521439.32991,11295616.02399,-2113985.57398,325419.13345,-38809.88298,3207.41398,-139.00880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-145.85571,3477.57573,-43499.41692,377104.22554,-2532697.94747,13989401.28178,-65949044.06805,272097902.49986,-1000468917.14760,3323115955.92851,-10077007461.99455,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-145.85571,3477.57573,-43499.41692,377104.22554,-2532697.94747,13989401.28178,-65949044.06805,272097902.49986,-1000468917.14760,3323115955.92851,-10077007461.99455,28132455330.45698,-72800376287.33290,175610855154.08572,-396735838834.63641,842766238492.53271,-1689025104448.28906,3202924656935.96875,-5761339000687.44727,9851541393787.29492,-16043606253578.28125,24924242824563.98438,-36989205570482.19531,52503554097506.42188,-71353664342944.00000,92927380868624.06250,-116063436037393.62500,139103823641729.23438,-160062288038516.18750,176892443197976.25000,-187808632459232.21875,191591698420456.09375,-187808632459232.21875,176892443197976.25000,-160062288038516.18750,139103823641729.23438,-116063436037393.62500,92927380868624.06250,-71353664342944.00000,52503554097506.42188,-36989205570482.19531,24924242824563.98438,-16043606253578.28125,9851541393787.29492,-5761339000687.44727,3202924656935.96875,-1689025104448.28906,842766238492.53271,-396735838834.63641,175610855154.08572,-72800376287.33290,28132455330.45698,-10077007461.99455,3323115955.92851,-1000468917.14760,272097902.49986,-65949044.06805,13989401.28178,-2532697.94747,377104.22554,-43499.41692,3477.57573,-145.85571,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-145.03438,3569.54136,-46122.40448,413163.52422,-2867588.89121,16367665.06011,-79725361.61617,339814104.71175,-1290531450.72017,4426702535.48530,-13860000356.08288,39945952955.94269,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-145.03438,3569.54136,-46122.40448,413163.52422,-2867588.89121,16367665.06011,-79725361.61617,339814104.71175,-1290531450.72017,4426702535.48530,-13860000356.08288,39945952955.94269,-106704154559.32050,265671537523.80408,-619469951473.00159,1358148003314.91040,-2809383101223.30908,5499062553208.89453,-10211364182951.76367,18028270083945.90625,-30320269473180.04688,48657207654273.28125,-74615570990349.59375,109478957293459.18750,-153860865668348.06250,207316300719609.90625,-268038911433849.71875,332749527092298.12500,-396859652468019.87500,454938517251289.75000,-501435561439930.00000,531533244097844.87500,-541953299011708.31250,531533244097844.87500,-501435561439930.00000,454938517251289.75000,-396859652468019.87500,332749527092298.12500,-268038911433849.71875,207316300719609.90625,-153860865668348.06250,109478957293459.18750,-74615570990349.59375,48657207654273.28125,-30320269473180.04688,18028270083945.90625,-10211364182951.76367,5499062553208.89453,-2809383101223.30908,1358148003314.91040,-619469951473.00159,265671537523.80408,-106704154559.32050,39945952955.94269,-13860000356.08288,4426702535.48530,-1290531450.72017,339814104.71175,-79725361.61617,16367665.06011,-2867588.89121,413163.52422,-46122.40448,3569.54136,-145.03438,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-136.73973,3470.56449,-46290.37338,428263.37719,-3070514.44343,18105232.58144,-91097612.77531,401039074.99125,-1572806829.56907,5570186528.64671,-18003516515.03449,53554921625.86559,-147630920110.25723,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-136.73973,3470.56449,-46290.37338,428263.37719,-3070514.44343,18105232.58144,-91097612.77531,401039074.99125,-1572806829.56907,5570186528.64671,-18003516515.03449,53554921625.86559,-147630920110.25723,379279056912.09741,-912459724084.04419,2063938129962.45386,-4404624551411.79980,8894955510763.30859,-17042066034056.12109,31047030335756.71875,-53887674700621.14062,89263960004894.79688,-141329661098692.56250,214157161972830.71875,-310937613102388.12500,433001657536206.50000,-578837745935171.62500,743355379781665.62500,-917656034816571.50000,1089511676560816.25000,-1244609203458223.50000,1368427541927799.50000,-1448425632194655.50000,1476095783144161.25000,-1448425632194655.50000,1368427541927799.50000,-1244609203458223.50000,1089511676560816.25000,-917656034816571.50000,743355379781665.62500,-578837745935171.62500,433001657536206.50000,-310937613102388.12500,214157161972830.71875,-141329661098692.56250,89263960004894.79688,-53887674700621.14062,31047030335756.71875,-17042066034056.12109,8894955510763.30859,-4404624551411.79980,2063938129962.45386,-912459724084.04419,379279056912.09741,-147630920110.25723,53554921625.86559,-18003516515.03449,5570186528.64671,-1572806829.56907,401039074.99125,-91097612.77531,18105232.58144,-3070514.44343,428263.37719,-46290.37338,3470.56449,-136.73973,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-122.28389,3197.71414,-43999.05111,420217.17922,-3111233.13627,18946912.01358,-98457446.06341,447602110.19690,-1812504027.09631,6626653558.69643,-22106591794.34114,67861670273.28506,-193014450025.21289,511557144806.02893,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-122.28389,3197.71414,-43999.05111,420217.17922,-3111233.13627,18946912.01358,-98457446.06341,447602110.19690,-1812504027.09631,6626653558.69643,-22106591794.34114,67861670273.28506,-193014450025.21289,511557144806.02893,-1269457767099.72803,2961621840008.15186,-6518433147204.45020,13575861221686.45898,-26824938402143.42188,50402191965929.61719,-90233687931670.95312,154191362088890.25000,-251880715019321.09375,393880092469057.37500,-590318590590475.87500,848823011021276.50000,-1172068643862741.00000,1555386130471377.50000,-1985034057544658.75000,2437767008933303.00000,-2882160892475448.00000,3281805951569596.50000,-3600015267023771.00000,3805249988583956.00000,-3876176027365950.50000,3805249988583956.00000,-3600015267023771.00000,3281805951569596.50000,-2882160892475448.00000,2437767008933303.00000,-1985034057544658.75000,1555386130471377.50000,-1172068643862741.00000,848823011021276.50000,-590318590590475.87500,393880092469057.37500,-251880715019321.09375,154191362088890.25000,-90233687931670.95312,50402191965929.61719,-26824938402143.42188,13575861221686.45898,-6518433147204.45020,2961621840008.15186,-1269457767099.72803,511557144806.02893,-193014450025.21289,67861670273.28506,-22106591794.34114,6626653558.69643,-1812504027.09631,447602110.19690,-98457446.06341,18946912.01358,-3111233.13627,420217.17922,-43999.05111,3197.71414,-122.28389,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-103.76132,2793.15485,-39623.81563,390497.00978,-2984748.59552,18768755.54767,-100713206.03971,472762728.72087,-1976452662.78105,7459056982.00864,-25680953120.96823,81344653767.32182,-238686317886.81604,652513253926.01196,-1669951658242.91797,
0.00000,0.00000,0.00000,0.00000,0.00000,-103.76132,2793.15485,-39623.81563,390497.00978,-2984748.59552,18768755.54767,-100713206.03971,472762728.72087,-1976452662.78105,7459056982.00864,-25680953120.96823,81344653767.32182,-238686317886.81604,652513253926.01196,-1669951658242.91797,4017439513590.76025,-9117018439520.83008,19576539632494.13672,-39879473837344.90625,77250344525881.62500,-142584985023492.12500,251217108388967.37500,-423170119293399.81250,682463303438064.75000,-1055065307739831.62500,1565268698801013.00000,-2230614851086906.50000,3055983420616954.00000,-4027957894375853.00000,5110917909987298.00000,-6246317586426977.00000,7356181126692109.00000,-8351004975686294.00000,9141174963609138.00000,-9649981811972864.00000,9825675517814236.00000,-9649981811972864.00000,9141174963609138.00000,-8351004975686294.00000,7356181126692109.00000,-6246317586426977.00000,5110917909987298.00000,-4027957894375853.00000,3055983420616954.00000,-2230614851086906.50000,1565268698801013.00000,-1055065307739831.62500,682463303438064.75000,-423170119293399.81250,251217108388967.37500,-142584985023492.12500,77250344525881.62500,-39879473837344.90625,19576539632494.13672,-9117018439520.83008,4017439513590.76025,-1669951658242.91797,652513253926.01196,-238686317886.81604,81344653767.32182,-25680953120.96823,7459056982.00864,-1976452662.78105,472762728.72087,-100713206.03971,18768755.54767,-2984748.59552,390497.00978,-39623.81563,2793.15485,-103.76132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-83.56066,2313.64023,-33820.54372,343805.86631,-2712224.85847,17607670.10762,-97553988.26697,472805908.53055,-2040610005.83627,7949168692.28727,-28244278402.61842,92308464249.70871,-279411552296.70984,787816661807.83032,-2079121474641.84595,5156978536828.25684,
